,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,comment,last_edit_date,closed_date,closed_reason,protected_date,migrated_from
1147,"['scripting', 'roblox']","{'account_id': 14283691, 'reputation': 31, 'user_id': 10317596, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Q7Bay.png?s=256&g=1', 'display_name': 'Isaiah', 'link': 'https://stackoverflow.com/users/10317596/isaiah'}",True,162,,1,0,1583856645,1581006798,60099616,CC BY-SA 4.0,https://stackoverflow.com/questions/60099616/getting-an-error-in-a-currency-script-in-roblox-studio,Getting an error in a currency script in ROBLOX studio,[],1592644375.0,,,,
1148,"['user-interface', 'toggle', 'roblox']","{'account_id': 7244574, 'reputation': 3, 'user_id': 5526961, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://lh6.googleusercontent.com/-y1fejChkzkU/AAAAAAAAAAI/AAAAAAAAABk/e5WgDXV0Dho/photo.jpg?sz=256', 'display_name': 'Daniel Lee', 'link': 'https://stackoverflow.com/users/5526961/daniel-lee'}",False,512,,1,0,1588703775,1580424036,59995607,CC BY-SA 4.0,https://stackoverflow.com/questions/59995607/roblox-gui-toggles-on-off-only-on-the-first-click,Roblox Gui Toggles On/Off only on the First click,[],,,,,
1149,"['animation', 'lua', 'member', 'roblox']","{'account_id': 7479041, 'reputation': 1175, 'user_id': 5684416, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/9c417ead26625eaf78fab1646690351e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Paul', 'link': 'https://stackoverflow.com/users/5684416/paul'}",True,50,60012136.0,1,1,1580538693,1580417095,59994230,CC BY-SA 4.0,https://stackoverflow.com/questions/59994230/why-am-i-getting-this-error-when-character-is-fully-loaded,"Why am I getting this error, when character is fully loaded?","[{'owner': {'account_id': 7011159, 'reputation': 1545, 'user_id': 5373986, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5937e22068b8355cf94c4c18f747660f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Taazar', 'link': 'https://stackoverflow.com/users/5373986/taazar'}, 'edited': False, 'score': 0, 'creation_date': 1580466950, 'post_id': 59994230, 'comment_id': 106115166, 'content_license': 'CC BY-SA 4.0'}]",,,,,
1150,"['for-loop', 'lua', 'server-side', 'roblox']","{'account_id': 7479041, 'reputation': 1175, 'user_id': 5684416, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/9c417ead26625eaf78fab1646690351e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Paul', 'link': 'https://stackoverflow.com/users/5684416/paul'}",False,151,,2,0,1580827041,1580331695,59975514,CC BY-SA 4.0,https://stackoverflow.com/questions/59975514/getplayers-not-working-on-server-side-script,getPlayers not working on server-side script?,"[{'owner': {'account_id': 3410118, 'reputation': 4639, 'user_id': 2860267, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/bh9em.jpg?s=256&g=1', 'display_name': 'Kylaaa', 'link': 'https://stackoverflow.com/users/2860267/kylaaa'}, 'edited': False, 'score': 0, 'creation_date': 1580332670, 'post_id': 59975514, 'comment_id': 106067270, 'content_license': 'CC BY-SA 4.0'}]",,,,,
1151,"['lua', 'local', 'server-side', 'roblox']","{'account_id': 7479041, 'reputation': 1175, 'user_id': 5684416, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/9c417ead26625eaf78fab1646690351e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Paul', 'link': 'https://stackoverflow.com/users/5684416/paul'}",False,127,,1,0,1580826001,1580330366,59975214,CC BY-SA 4.0,https://stackoverflow.com/questions/59975214/how-to-make-locally-assigned-clothes-visible-to-all-players,How to make locally assigned clothes visible to all players?,"[{'owner': {'account_id': 3410118, 'reputation': 4639, 'user_id': 2860267, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/bh9em.jpg?s=256&g=1', 'display_name': 'Kylaaa', 'link': 'https://stackoverflow.com/users/2860267/kylaaa'}, 'edited': False, 'score': 0, 'creation_date': 1580333196, 'post_id': 59975214, 'comment_id': 106067471, 'content_license': 'CC BY-SA 4.0'}]",,,,,
1152,['c#'],"{'account_id': 15328279, 'reputation': 3, 'user_id': 11058779, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4c122b948162e55d7a4d1995e5899b94?s=256&d=identicon&r=PG&f=1', 'display_name': 'Zeridiant', 'link': 'https://stackoverflow.com/users/11058779/zeridiant'}",True,58,59956083.0,1,-1,1580241285,1580240135,59955839,CC BY-SA 4.0,https://stackoverflow.com/questions/59955839/why-does-my-program-freeze-when-timer-tick-code-runs,Why does my program freeze when timer_Tick code runs?,"[{'owner': {'account_id': 9908, 'reputation': 6061, 'user_id': 18482, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/ab33f96b6f2ae0d5617a64e9d755bf04?s=256&d=identicon&r=PG', 'display_name': 'lesscode', 'link': 'https://stackoverflow.com/users/18482/lesscode'}, 'edited': False, 'score': 0, 'creation_date': 1580241271, 'post_id': 59955839, 'comment_id': 106031164, 'content_license': 'CC BY-SA 4.0'}, {'owner': {'account_id': 9908, 'reputation': 6061, 'user_id': 18482, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/ab33f96b6f2ae0d5617a64e9d755bf04?s=256&d=identicon&r=PG', 'display_name': 'lesscode', 'link': 'https://stackoverflow.com/users/18482/lesscode'}, 'edited': False, 'score': 0, 'creation_date': 1580241140, 'post_id': 59955839, 'comment_id': 106031100, 'content_license': 'CC BY-SA 4.0'}, {'owner': {'account_id': 15328279, 'reputation': 3, 'user_id': 11058779, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4c122b948162e55d7a4d1995e5899b94?s=256&d=identicon&r=PG&f=1', 'display_name': 'Zeridiant', 'link': 'https://stackoverflow.com/users/11058779/zeridiant'}, 'reply_to_user': {'account_id': 4074569, 'reputation': 9537, 'user_id': 3346583, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3a1c10fae65fb338a8d62f4ba464a6db?s=256&d=identicon&r=PG&f=1', 'display_name': 'Christopher', 'link': 'https://stackoverflow.com/users/3346583/christopher'}, 'edited': False, 'score': 0, 'creation_date': 1580240916, 'post_id': 59955839, 'comment_id': 106031003, 'content_license': 'CC BY-SA 4.0'}, {'owner': {'account_id': 4074569, 'reputation': 9537, 'user_id': 3346583, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3a1c10fae65fb338a8d62f4ba464a6db?s=256&d=identicon&r=PG&f=1', 'display_name': 'Christopher', 'link': 'https://stackoverflow.com/users/3346583/christopher'}, 'edited': False, 'score': 0, 'creation_date': 1580240603, 'post_id': 59955839, 'comment_id': 106030849, 'content_license': 'CC BY-SA 4.0'}]",,,,,
1153,"['lua', 'roblox']","{'account_id': 17631241, 'reputation': 1, 'user_id': 12795278, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mB6VyrXgtfu5mgoOL5SKhU43V2akWzNFbXyRxkfvw=k-s256', 'display_name': 'LiXES', 'link': 'https://stackoverflow.com/users/12795278/lixes'}",False,481,,1,0,1583505515,1580172706,59940896,CC BY-SA 4.0,https://stackoverflow.com/questions/59940896/bad-argument-3-cframe-expected-got-object,"Bad argument #3 (CFrame expected, got Object)","[{'owner': {'account_id': 7011159, 'reputation': 1545, 'user_id': 5373986, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5937e22068b8355cf94c4c18f747660f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Taazar', 'link': 'https://stackoverflow.com/users/5373986/taazar'}, 'reply_to_user': {'account_id': 2073637, 'reputation': 22633, 'user_id': 1847592, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/OvYt2.png?s=256&g=1', 'display_name': 'Egor Skriptunoff', 'link': 'https://stackoverflow.com/users/1847592/egor-skriptunoff'}, 'edited': False, 'score': 0, 'creation_date': 1580203506, 'post_id': 59940896, 'comment_id': 106011282, 'content_license': 'CC BY-SA 4.0'}, {'owner': {'account_id': 2073637, 'reputation': 22633, 'user_id': 1847592, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/OvYt2.png?s=256&g=1', 'display_name': 'Egor Skriptunoff', 'link': 'https://stackoverflow.com/users/1847592/egor-skriptunoff'}, 'reply_to_user': {'account_id': 7011159, 'reputation': 1545, 'user_id': 5373986, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5937e22068b8355cf94c4c18f747660f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Taazar', 'link': 'https://stackoverflow.com/users/5373986/taazar'}, 'edited': False, 'score': 0, 'creation_date': 1580203014, 'post_id': 59940896, 'comment_id': 106010992, 'content_license': 'CC BY-SA 4.0'}, {'owner': {'account_id': 7011159, 'reputation': 1545, 'user_id': 5373986, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5937e22068b8355cf94c4c18f747660f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Taazar', 'link': 'https://stackoverflow.com/users/5373986/taazar'}, 'reply_to_user': {'account_id': 2073637, 'reputation': 22633, 'user_id': 1847592, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/OvYt2.png?s=256&g=1', 'display_name': 'Egor Skriptunoff', 'link': 'https://stackoverflow.com/users/1847592/egor-skriptunoff'}, 'edited': False, 'score': 0, 'creation_date': 1580202018, 'post_id': 59940896, 'comment_id': 106010427, 'content_license': 'CC BY-SA 4.0'}, {'owner': {'account_id': 2073637, 'reputation': 22633, 'user_id': 1847592, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/OvYt2.png?s=256&g=1', 'display_name': 'Egor Skriptunoff', 'link': 'https://stackoverflow.com/users/1847592/egor-skriptunoff'}, 'edited': False, 'score': 0, 'creation_date': 1580174100, 'post_id': 59940896, 'comment_id': 106003020, 'content_license': 'CC BY-SA 4.0'}]",1580214866.0,,,,
1154,"['if-statement', 'lua', 'label', 'roblox']","{'account_id': 7479041, 'reputation': 1175, 'user_id': 5684416, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/9c417ead26625eaf78fab1646690351e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Paul', 'link': 'https://stackoverflow.com/users/5684416/paul'}",False,1113,,2,0,1580122937,1580040799,59918206,CC BY-SA 4.0,https://stackoverflow.com/questions/59918206/how-to-check-for-existence-of-object-in-roblox-with-lua,How to check for existence of object in Roblox with lua?,[],,,,,
1155,"['user-interface', 'lua', 'grid', 'local', 'roblox']","{'account_id': 7479041, 'reputation': 1175, 'user_id': 5684416, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/9c417ead26625eaf78fab1646690351e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Paul', 'link': 'https://stackoverflow.com/users/5684416/paul'}",False,409,,1,1,1580099986,1579999259,59914659,CC BY-SA 4.0,https://stackoverflow.com/questions/59914659/what-am-i-missing-in-order-to-create-an-uigridlayout-in-code,What am I missing in order to create an UIGridLayout in code?,[],1579999606.0,,,,
1156,"['lua', 'local', 'local-variables', 'roblox']","{'account_id': 7479041, 'reputation': 1175, 'user_id': 5684416, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/9c417ead26625eaf78fab1646690351e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Paul', 'link': 'https://stackoverflow.com/users/5684416/paul'}",False,123,,1,0,1580100634,1579972721,59911595,CC BY-SA 4.0,https://stackoverflow.com/questions/59911595/parts-of-code-of-local-script-randomly-stop-working-on-respawn,Parts of code of local script randomly stop working on respawn,"[{'owner': {'account_id': 7479041, 'reputation': 1175, 'user_id': 5684416, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/9c417ead26625eaf78fab1646690351e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Paul', 'link': 'https://stackoverflow.com/users/5684416/paul'}, 'reply_to_user': {'account_id': 3410118, 'reputation': 4639, 'user_id': 2860267, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/bh9em.jpg?s=256&g=1', 'display_name': 'Kylaaa', 'link': 'https://stackoverflow.com/users/2860267/kylaaa'}, 'edited': False, 'score': 0, 'creation_date': 1579990422, 'post_id': 59911595, 'comment_id': 105952734, 'content_license': 'CC BY-SA 4.0'}, {'owner': {'account_id': 3410118, 'reputation': 4639, 'user_id': 2860267, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/bh9em.jpg?s=256&g=1', 'display_name': 'Kylaaa', 'link': 'https://stackoverflow.com/users/2860267/kylaaa'}, 'edited': False, 'score': 0, 'creation_date': 1579977172, 'post_id': 59911595, 'comment_id': 105949490, 'content_license': 'CC BY-SA 4.0'}, {'owner': {'account_id': 7479041, 'reputation': 1175, 'user_id': 5684416, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/9c417ead26625eaf78fab1646690351e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Paul', 'link': 'https://stackoverflow.com/users/5684416/paul'}, 'reply_to_user': {'account_id': 3410118, 'reputation': 4639, 'user_id': 2860267, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/bh9em.jpg?s=256&g=1', 'display_name': 'Kylaaa', 'link': 'https://stackoverflow.com/users/2860267/kylaaa'}, 'edited': False, 'score': 0, 'creation_date': 1579975149, 'post_id': 59911595, 'comment_id': 105948957, 'content_license': 'CC BY-SA 4.0'}, {'owner': {'account_id': 3410118, 'reputation': 4639, 'user_id': 2860267, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/bh9em.jpg?s=256&g=1', 'display_name': 'Kylaaa', 'link': 'https://stackoverflow.com/users/2860267/kylaaa'}, 'edited': False, 'score': 0, 'creation_date': 1579974848, 'post_id': 59911595, 'comment_id': 105948878, 'content_license': 'CC BY-SA 4.0'}]",1580061410.0,,,,
1157,"['arrays', 'function', 'lua', 'roblox']","{'account_id': 7479041, 'reputation': 1175, 'user_id': 5684416, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/9c417ead26625eaf78fab1646690351e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Paul', 'link': 'https://stackoverflow.com/users/5684416/paul'}",False,547,,0,0,1579966907,1579965936,59910653,CC BY-SA 4.0,https://stackoverflow.com/questions/59910653/attempt-to-call-a-table-value-error-on-roblox-studio,Attempt to call a table value error on Roblox studio,"[{'owner': {'account_id': 7479041, 'reputation': 1175, 'user_id': 5684416, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/9c417ead26625eaf78fab1646690351e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Paul', 'link': 'https://stackoverflow.com/users/5684416/paul'}, 'reply_to_user': {'account_id': 3410118, 'reputation': 4639, 'user_id': 2860267, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/bh9em.jpg?s=256&g=1', 'display_name': 'Kylaaa', 'link': 'https://stackoverflow.com/users/2860267/kylaaa'}, 'edited': False, 'score': 0, 'creation_date': 1579974406, 'post_id': 59910653, 'comment_id': 105948738, 'content_license': 'CC BY-SA 4.0'}, {'owner': {'account_id': 3410118, 'reputation': 4639, 'user_id': 2860267, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/bh9em.jpg?s=256&g=1', 'display_name': 'Kylaaa', 'link': 'https://stackoverflow.com/users/2860267/kylaaa'}, 'edited': False, 'score': 0, 'creation_date': 1579974129, 'post_id': 59910653, 'comment_id': 105948647, 'content_license': 'CC BY-SA 4.0'}]",1579966907.0,,,,
1158,"['user-interface', 'label', 'roblox', 'textlabel']","{'account_id': 7479041, 'reputation': 1175, 'user_id': 5684416, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/9c417ead26625eaf78fab1646690351e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Paul', 'link': 'https://stackoverflow.com/users/5684416/paul'}",True,615,59871257.0,1,0,1579750657,1579736962,59869816,CC BY-SA 4.0,https://stackoverflow.com/questions/59869816/create-a-textlabel-in-roblox-using-only-code,Create a textLabel in Roblox using only code,[],,,,,
1159,"['user-interface', 'dynamic', 'lua', 'roblox']","{'account_id': 7479041, 'reputation': 1175, 'user_id': 5684416, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/9c417ead26625eaf78fab1646690351e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Paul', 'link': 'https://stackoverflow.com/users/5684416/paul'}",True,1124,59883840.0,1,1,1579817488,1579566397,59832627,CC BY-SA 4.0,https://stackoverflow.com/questions/59832627/dynamically-created-gui-in-roblox,Dynamically created GUI in Roblox,[],1579733769.0,,,,
1160,['autohotkey'],"{'account_id': 156281, 'reputation': 21151, 'user_id': 602585, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/c8addda594c8b338f1e3934e73505d0c?s=256&d=identicon&r=PG', 'display_name': 'deadlydog', 'link': 'https://stackoverflow.com/users/602585/deadlydog'}",True,650,59805448.0,2,0,1579388752,1579377063,59804237,CC BY-SA 4.0,https://stackoverflow.com/questions/59804237/autohotkey-winactive-returns-wrong-value-when-changing-window-focus,AutoHotKey WinActive returns wrong value when changing window focus,[],,,,,
1161,"['arrays', 'lua', 'datastore', 'roblox']","{'account_id': 7479041, 'reputation': 1175, 'user_id': 5684416, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/9c417ead26625eaf78fab1646690351e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Paul', 'link': 'https://stackoverflow.com/users/5684416/paul'}",True,2064,59744508.0,2,1,1580101460,1579041420,59742747,CC BY-SA 4.0,https://stackoverflow.com/questions/59742747/save-game-data-not-player-data-with-datastore-on-roblox,Save game data not player data with datastore on roblox,[],1579041756.0,,,,
1162,"['user-interface', 'lua', 'points', 'datastore', 'roblox']","{'account_id': 7479041, 'reputation': 1175, 'user_id': 5684416, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/9c417ead26625eaf78fab1646690351e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Paul', 'link': 'https://stackoverflow.com/users/5684416/paul'}",True,116,59925423.0,1,0,1580101971,1578874783,59709294,CC BY-SA 4.0,https://stackoverflow.com/questions/59709294/use-datastore-more-efficiently,Use datastore more efficiently,[],,,,,
1163,"['node.js', 'xml', 'npm', 'request', 'postman']","{'account_id': 7660649, 'reputation': 43, 'user_id': 5806048, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-cUku3ZPVfqo/AAAAAAAAAAI/AAAAAAAAA0Q/Q-QRi8sKwMY/photo.jpg?sz=256', 'display_name': 'Teddy Hartling', 'link': 'https://stackoverflow.com/users/5806048/teddy-hartling'}",False,83,,1,0,1578802364,1578792345,59700196,CC BY-SA 4.0,https://stackoverflow.com/questions/59700196/when-using-request-its-returning-random-strings-and-letters-instead-of-xml,When using request it&#39;s returning random strings and letters instead of XML,[],,,,,
1164,"['lua', 'local', 'server-side', 'roblox']","{'account_id': 7479041, 'reputation': 1175, 'user_id': 5684416, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/9c417ead26625eaf78fab1646690351e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Paul', 'link': 'https://stackoverflow.com/users/5684416/paul'}",False,898,,1,0,1578776268,1578765189,59697101,CC BY-SA 4.0,https://stackoverflow.com/questions/59697101/getplayers-not-working-on-server-side-script,GetPlayers not working on server side script,"[{'owner': {'account_id': 3410118, 'reputation': 4639, 'user_id': 2860267, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/bh9em.jpg?s=256&g=1', 'display_name': 'Kylaaa', 'link': 'https://stackoverflow.com/users/2860267/kylaaa'}, 'edited': False, 'score': 0, 'creation_date': 1578776535, 'post_id': 59697101, 'comment_id': 105551518, 'content_license': 'CC BY-SA 4.0'}, {'owner': {'account_id': 7479041, 'reputation': 1175, 'user_id': 5684416, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/9c417ead26625eaf78fab1646690351e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Paul', 'link': 'https://stackoverflow.com/users/5684416/paul'}, 'edited': False, 'score': 0, 'creation_date': 1578772831, 'post_id': 59697101, 'comment_id': 105550753, 'content_license': 'CC BY-SA 4.0'}, {'owner': {'account_id': 3410118, 'reputation': 4639, 'user_id': 2860267, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/bh9em.jpg?s=256&g=1', 'display_name': 'Kylaaa', 'link': 'https://stackoverflow.com/users/2860267/kylaaa'}, 'edited': False, 'score': 0, 'creation_date': 1578771291, 'post_id': 59697101, 'comment_id': 105550431, 'content_license': 'CC BY-SA 4.0'}, {'owner': {'account_id': 7479041, 'reputation': 1175, 'user_id': 5684416, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/9c417ead26625eaf78fab1646690351e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Paul', 'link': 'https://stackoverflow.com/users/5684416/paul'}, 'reply_to_user': {'account_id': 414146, 'reputation': 4451, 'user_id': 788195, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/910396176128f7e7107a27e9d2bc1e57?s=256&d=identicon&r=PG', 'display_name': 'payo', 'link': 'https://stackoverflow.com/users/788195/payo'}, 'edited': False, 'score': 0, 'creation_date': 1578766067, 'post_id': 59697101, 'comment_id': 105549073, 'content_license': 'CC BY-SA 4.0'}, {'owner': {'account_id': 414146, 'reputation': 4451, 'user_id': 788195, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/910396176128f7e7107a27e9d2bc1e57?s=256&d=identicon&r=PG', 'display_name': 'payo', 'link': 'https://stackoverflow.com/users/788195/payo'}, 'edited': False, 'score': 1, 'creation_date': 1578765727, 'post_id': 59697101, 'comment_id': 105548970, 'content_license': 'CC BY-SA 4.0'}]",1578773248.0,,,,
1165,['roblox'],"{'account_id': 7244574, 'reputation': 3, 'user_id': 5526961, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://lh6.googleusercontent.com/-y1fejChkzkU/AAAAAAAAAAI/AAAAAAAAABk/e5WgDXV0Dho/photo.jpg?sz=256', 'display_name': 'Daniel Lee', 'link': 'https://stackoverflow.com/users/5526961/daniel-lee'}",False,462,,1,0,1579542689,1578679824,59686934,CC BY-SA 4.0,https://stackoverflow.com/questions/59686934/roblox-surfacegui-does-not-have-canvassize-property,Roblox: SurfaceGUI does not have CanvasSize property,[],1578680437.0,,,,
1166,"['lua', 'roblox']","{'account_id': 15966025, 'reputation': 303, 'user_id': 11521654, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/zy7xi.png?s=256&g=1', 'display_name': 'Crann Moroney', 'link': 'https://stackoverflow.com/users/11521654/crann-moroney'}",True,716,59707214.0,3,2,1578856068,1578430762,59635990,CC BY-SA 4.0,https://stackoverflow.com/questions/59635990/lua-roblox-how-to-set-spicific-players-health-to-0,Lua Roblox How to set spicific players health to 0,"[{'owner': {'account_id': 15966025, 'reputation': 303, 'user_id': 11521654, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/zy7xi.png?s=256&g=1', 'display_name': 'Crann Moroney', 'link': 'https://stackoverflow.com/users/11521654/crann-moroney'}, 'reply_to_user': {'account_id': 9999747, 'reputation': 4252, 'user_id': 7396148, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/yIsr8.jpg?s=256&g=1', 'display_name': 'Nifim', 'link': 'https://stackoverflow.com/users/7396148/nifim'}, 'edited': False, 'score': 0, 'creation_date': 1578472914, 'post_id': 59635990, 'comment_id': 105445648, 'content_license': 'CC BY-SA 4.0'}, {'owner': {'account_id': 9999747, 'reputation': 4252, 'user_id': 7396148, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/yIsr8.jpg?s=256&g=1', 'display_name': 'Nifim', 'link': 'https://stackoverflow.com/users/7396148/nifim'}, 'edited': False, 'score': 1, 'creation_date': 1578436552, 'post_id': 59635990, 'comment_id': 105436474, 'content_license': 'CC BY-SA 4.0'}]",1578472662.0,,,,
1167,"['lua', 'roblox']","{'account_id': 17258684, 'reputation': 1, 'user_id': 12497196, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mAKOjO3cqJTRIo0SpjGOzQ_hcBO1OvJ9vJa4Vtf=k-s256', 'display_name': 'Daniel Melo', 'link': 'https://stackoverflow.com/users/12497196/daniel-melo'}",True,738,,2,0,1593288748,1578166106,59594100,CC BY-SA 4.0,https://stackoverflow.com/questions/59594100/im-trying-to-make-a-roblox-gui-that-changes-a-text-but-its-not-working,Im trying to make a Roblox GUI that changes a text but its not working,"[{'owner': {'account_id': 7011159, 'reputation': 1545, 'user_id': 5373986, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5937e22068b8355cf94c4c18f747660f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Taazar', 'link': 'https://stackoverflow.com/users/5373986/taazar'}, 'edited': False, 'score': 1, 'creation_date': 1578332356, 'post_id': 59594100, 'comment_id': 105396423, 'content_license': 'CC BY-SA 4.0'}, {'owner': {'account_id': 3410118, 'reputation': 4639, 'user_id': 2860267, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/bh9em.jpg?s=256&g=1', 'display_name': 'Kylaaa', 'link': 'https://stackoverflow.com/users/2860267/kylaaa'}, 'edited': False, 'score': 0, 'creation_date': 1578248415, 'post_id': 59594100, 'comment_id': 105369729, 'content_license': 'CC BY-SA 4.0'}]",,,,,
1168,"['lua', 'roblox']","{'account_id': 17449993, 'reputation': 25, 'user_id': 12650168, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mAcyZuzqPCJ11B1eMbSFeXqeqq2n0UtUQ6qd-uHtg=k-s256', 'display_name': 'Ol&#39; yelir', 'link': 'https://stackoverflow.com/users/12650168/ol-yelir'}",False,98,,1,0,1578160936,1578106408,59587544,CC BY-SA 4.0,https://stackoverflow.com/questions/59587544/how-do-you-move-a-part-to-the-players-torso-using-an-offset,How do you move a part to the player&#39;s torso using an offset?,[],,,,,
1169,"['lua', 'roblox']","{'account_id': 17449837, 'reputation': 25, 'user_id': 12650035, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mCANBRAEj6QhskPfL3_yOx71IdxIV35U-k_W2eA=k-s256', 'display_name': 'Pixel_256', 'link': 'https://stackoverflow.com/users/12650035/pixel-256'}",True,217,59587582.0,1,0,1578342861,1578104815,59587424,CC BY-SA 4.0,https://stackoverflow.com/questions/59587424/attempt-to-index-global-message-a-nil-value-lua-message-script,attempt to index global &#39;message&#39; (a nil value) Lua Message script,[],,,,,
